country,retailer,retailer_slug,product_family,brand,device_type,model,capacity_gb,product_code,offer_type,price_value,price_text,price_unit,term_months,in_stock,data_quality_tier,extracted_at,source_url,source_title,source_snapshot,source_snapshots
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,renting_with_insurance,30.99,30.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,36.26,36.26 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,42.07,42.07 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,54.55,54.55 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,79.92,79.92 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,159.83,159.83 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,financing_max_term,319.67,319.67 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,cash,959.0,959.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:14.111581+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A,iPhone 17e,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,renting_no_insurance,33.99,33.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,renting_with_insurance,37.99,37.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,49.87,49.87 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,57.87,57.87 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,75.03,75.03 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,109.92,109.92 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,219.83,219.83 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,financing_max_term,439.67,439.67 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,256,MG8G4QL_A,cash,1319.0,1319.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:14.798527+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,renting_no_insurance,41.99,41.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,renting_with_insurance,47.0,47.00 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,59.33,59.33 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,68.83,68.83 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,89.25,89.25 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,130.75,130.75 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,261.5,261.50 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,financing_max_term,523.0,523.00 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,512,MG8K4QL_A,cash,1569.0,1569.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:15.510447+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,renting_no_insurance,48.99,48.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,renting_with_insurance,53.99,53.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,68.78,68.78 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,79.8,79.80 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,103.47,103.47 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,151.58,151.58 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,303.17,303.17 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,financing_max_term,606.33,606.33 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17 Pro,1024,MG8P4QL_A,cash,1819.0,1819.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:16.302055+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A,iPhone 17 Pro,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,renting_no_insurance,27.0,27.00 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,renting_with_insurance,28.99,28.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,financing_max_term,40.61,40.61 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,financing_max_term,47.12,47.12 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,financing_max_term,61.09,61.09 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,financing_max_term,89.5,89.50 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,financing_max_term,179.0,179.00 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,financing_max_term,358.0,358.00 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,256,MG2L4QL_A,cash,1074.0,1074.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:17.827523+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,renting_no_insurance,33.99,33.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,renting_with_insurance,37.99,37.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,financing_max_term,50.06,50.06 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,financing_max_term,58.09,58.09 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,financing_max_term,75.31,75.31 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,financing_max_term,110.33,110.33 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,financing_max_term,220.67,220.67 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:18.136796+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,financing_max_term,441.33,441.33 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:18.137543+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,512,MG2Q4QL_A,cash,1324.0,1324.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:18.137543+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,renting_no_insurance,40.99,40.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,renting_with_insurance,45.99,45.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,financing_max_term,59.52,59.52 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,financing_max_term,69.05,69.05 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,financing_max_term,89.54,89.54 EUR,EUR/month,18,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,financing_max_term,131.17,131.17 EUR,EUR/month,12,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,financing_max_term,262.33,262.33 EUR,EUR/month,6,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,financing_max_term,524.67,524.67 EUR,EUR/month,3,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone Air,1024,MG2W4QL_A,cash,1574.0,1574.00 EUR,EUR,,True,santander_api_live,2026-03-16T07:43:18.944239+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A,iPhone Air,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17,256,MG6J4QL_A,renting_no_insurance,24.99,24.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:20.470353+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A,iPhone 17,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17,256,MG6J4QL_A,renting_with_insurance,27.99,27.99 EUR,EUR/month,36,True,santander_api_live,2026-03-16T07:43:20.470353+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A,iPhone 17,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17,256,MG6J4QL_A,financing_max_term,36.26,36.26 EUR,EUR/month,30,True,santander_api_live,2026-03-16T07:43:20.470353+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A,iPhone 17,,
ES,Santander Boutique,santander_boutique,Apple,Apple,mobile,Apple iPhone 17,256,MG6J4QL_A,financing_max_term,42.07,42.07 EUR,EUR/month,24,True,santander_api_live,2026-03-16T07:43:20.470353+00:00,https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A,iPhone 17,,
